Violet and Daisy: The Story of Vaudeville's Famous Conjoined Twins,"Miller, Sarah",,,,,Missouri,Wentzville School District,September 2022,Banned Pending Investigation,Legislative Action
Vision in White,"Roberts, Nora",,,,Bride Quartet,Florida,Martin County Schools,March 2023,Banned from Libraries and Classrooms,Formal Challenge
"Wait, What?: A Comic Book Guide to Relationships, Bodies, and Growing Up","Corinna, Heather",,"Rotman, Isabella; Howard, Luke B.",,,Texas,Fort Worth Independent School District,June 2023,Banned from Libraries and Classrooms,Informal Challenge
Walk Two Moons,"Creech, Sharon",,,,,Texas,Frisco Independent School District,October 2022,Banned from Libraries,Administration
Wanderlust,"Steel, Danielle",,,,,Florida,Martin County Schools,March 2023,Banned from Libraries and Classrooms,Formal Challenge
War Storm,"Aveyard, Victoria",,,,Red Queen,Texas,Frisco Independent School District,October 2022,Banned from Libraries,Administration
Watch Over Me,"LaCour, Nina",,,,,Texas,Frisco Independent School District,October 2022,Banned from Libraries,Administration
Watcher in the Woods: A Rockton Novel,"Armstrong, Kelley",,,,Rockton/Casey Duncan,Texas,Frisco Independent School District,October 2022,Banned Pending Investigation,Administration
Watchmen,"Moore, Alan",,"Gibbons, Dave",,Watchmen Comics,Missouri,Independence School District,October 2022,Banned from Libraries,Legislative Action
Watchmen,"Moore, Alan",,"Gibbons, Dave",,Watchmen Comics,Missouri,Lindbergh Schools,November 2022,Banned from Libraries,Legislative Action
Watchmen,"Moore, Alan",,"Gibbons, Dave",,Watchmen Comics,Missouri,Mehlville School District,August 2022,Banned from Libraries,Legislative Action
Watchmen,"Moore, Alan",,"Gibbons, Dave",,Watchmen Comics,Missouri,Rockwood School District,August 2022,Banned from Libraries and Classrooms,Legislative Action
Watchmen,"Moore, Alan",,"Gibbons, Dave",,Watchmen Comics,Missouri,Webster Groves School District,September 2022,Banned from Libraries,Legislative Action
Watchmen,"Moore, Alan",,"Gibbons, Dave",,Watchmen Comics,Missouri,Wentzville School District,September 2022,Banned Pending Investigation,Legislative Action
Watchmen,"Moore, Alan",,"Gibbons, Dave",,Watchmen Comics,Florida,Clay County School District,AY 2022-2023,Banned Pending Investigation,Administration/Formal Challenge
Watchmen,"Moore, Alan",,"Gibbons, Dave",,Watchmen Comics,Florida,Escambia County Public Schools,May 2023,Banned Pending Investigation,Formal Challenge
Water for Elephants,"Gruen, Sara",,,,,Wisconsin,School District of Somerset,February 2023,Banned Pending Investigation,Formal Challenge
Water for Elephants,"Gruen, Sara",,,,,Virginia,Hanover County Public Schools,June 2023,Banned from Libraries and Classrooms,Informal Challenge
Water for Elephants,"Gruen, Sara",,,,,Virginia,Spotsylvania County Public Schools,March 2023,Banned from Libraries and Classrooms,Administration
Water for Elephants,"Gruen, Sara",,,,,Utah,Canyons School District,AY 2022-2023,Banned from Libraries and Classrooms,Formal Challenge
Water for Elephants,"Gruen, Sara",,,,,Utah,Davis School District,March 2023,Banned from Libraries and Classrooms,Formal Challenge
Water for Elephants,"Gruen, Sara",,,,,Utah,Granite School District,October 2022,Banned Pending Investigation,Formal Challenge
Water for Elephants,"Gruen, Sara",,,,,Utah,Washington County School District,June 2023,Banned Pending Investigation,Administration
Water for Elephants,"Gruen, Sara",,,,,Texas,Keller Independent School District,April 2023,Banned from Libraries and Classrooms,Formal Challenge
Water for Elephants,"Gruen, Sara",,,,,South Carolina,Beaufort County School District,October 2022,Banned Pending Investigation,Informal Challenge
Water for Elephants,"Gruen, Sara",,,,,Pennsylvania,Penncrest School District,February 2023,Banned from Libraries and Classrooms,Administration
Water for Elephants,"Gruen, Sara",,,,,Oregon,Canby Public School District,March 2023,Banned Pending Investigation,Formal Challenge
Water for Elephants,"Gruen, Sara",,,,,Michigan,Chippewa Valley Schools,February 2023,Banned from Libraries and Classrooms,Formal Challenge
Water for Elephants,"Gruen, Sara",,,,,Florida,Brevard Public Schools,November 2022,Banned Pending Investigation,Formal Challenge
Water for Elephants,"Gruen, Sara",,,,,Florida,Clay County School District,AY 2022-2023,Banned from Libraries and Classrooms,Administration/Formal Challenge
Water for Elephants,"Gruen, Sara",,,,,Florida,Escambia County Public Schools,September 2022,Banned Pending Investigation,Formal Challenge
Water for Elephants,"Gruen, Sara",,,,,Florida,Highlands Schools,March 2023,Banned from Libraries and Classrooms,Administration
Water for Elephants,"Gruen, Sara",,,,,Florida,Orange County Public Schools,May 2023,Banned from Libraries and Classrooms,Informal Challenge
Water for Elephants,"Gruen, Sara",,,,,Florida,Santa Rosa County District Schools,June 2023,Banned from Libraries and Classrooms,Formal Challenge
Water for Elephants,"Gruen, Sara",,,,,Florida,St. John's County School District,January 2023,Banned from Libraries and Classrooms,Formal Challenge
Wayfarer,"Bracken, Alexandra",,,,Passenger,Texas,Frisco Independent School District,March 2023,Banned from Libraries,Administration
Ways to Live Forever,"Nicholls, Sally",,,,,Florida,Clay County School District,AY 2022-2023,Banned Pending Investigation,Administration/Formal Challenge
Wayward Son,"Rowell, Rainbow",,,,Simon Snow,Florida,Clay County School District,July 2022,Banned Pending Investigation,Formal Challenge
We Are Here to Stay: Voices of Undocumented Young Adults,"Kuklin, Susan",,,,,Florida,Clay County School District,AY 2022-2023,Banned Pending Investigation,Administration/Formal Challenge
We Are Not From Here,"Sanchez, Jenny Torres",,,,,Florida,Clay County School District,AY 2022-2023,Banned Pending Investigation,Administration/Formal Challenge
We Are Not Your Equal: Understanding Our Racial Divide,"Anderson, Carol","Bolden, Tonya",,,,Florida,Clay County School District,September 2022,Banned Pending Investigation,Formal Challenge
We Are Not Your Equal: Understanding Our Racial Divide,"Anderson, Carol","Bolden, Tonya",,,,Florida,Volusia County Schools,June 2023,Banned from Libraries and Classrooms,Administration
We Are Okay,"LaCour, Nina",,,,,Michigan,Davison Community Schools,August 2022,Banned from Libraries and Classrooms,Informal Challenge
We Are Okay,"LaCour, Nina",,,,,Florida,Clay County School District,AY 2022-2023,Banned Pending Investigation,Administration/Formal Challenge
We Are the Ants,"Hutchinson, Shaun David",,,,,Utah,Alpine School District,November 2022,Banned from Libraries,Legislative Action
We Are the Ants,"Hutchinson, Shaun David",,,,,Texas,Keller Independent School District,Fall 2022,Banned from Libraries,Formal Challenge
We Are the Ants,"Hutchinson, Shaun David",,,,,Florida,Clay County School District,September 2022,Banned from Libraries and Classrooms,Formal Challenge
We Are the Ants,"Hutchinson, Shaun David",,,,,Florida,Escambia County Public Schools,September 2022,Banned Pending Investigation,Formal Challenge
We Can't Be Friends: A True Story,"Etler, Cyndy Drew",,,,,Texas,Frisco Independent School District,December 2022,Banned from Libraries and Classrooms,Administration
We March,"Evans, Shane W.",,,,,Texas,Texarkana Independent School District,October 2022,Banned Pending Investigation,Informal Challenge
"We Rise, We Resist, We Raise our Voices","Hudson, Wade","Hudson, Cheryl Willis",,,,Florida,Clay County School District,AY 2022-2023,Banned Pending Investigation,Administration/Formal Challenge
We Were Liars,"Lockhart, E.",,,,We Were Liars,Pennsylvania,Penncrest School District,February 2023,Banned Pending Investigation,Administration
We'll Always Have Summer,"Han, Jenny",,,,Summer,Texas,Frisco Independent School District,November 2022,Banned from Libraries,Administration
What Girls Are Made Of,"Arnold, Elana K.",,,,,Wyoming,Park County School District #1,February 2023,Banned Pending Investigation,Administration
What Girls Are Made Of,"Arnold, Elana K.",,,,,Virginia,Spotsylvania County Public Schools,February 2023,Banned from Libraries and Classrooms,Formal Challenge
What Girls Are Made Of,"Arnold, Elana K.",,,,,Utah,Alpine School District,November 2022,Banned from Libraries and Classrooms,Legislative Action
What Girls Are Made Of,"Arnold, Elana K.",,,,,Utah,Davis School District,November 2022,Banned from Libraries and Classrooms,Formal Challenge
What Girls Are Made Of,"Arnold, Elana K.",,,,,Utah,Granite School District,November 2022,Banned Pending Investigation,Formal Challenge
What Girls Are Made Of,"Arnold, Elana K.",,,,,Utah,Jordan School District,AY 2022-2023,Banned from Libraries and Classrooms,Formal Challenge
What Girls Are Made Of,"Arnold, Elana K.",,,,,Utah,Washington County School District,July 2022,Banned from Libraries and Classrooms,Informal Challenge
What Girls Are Made Of,"Arnold, Elana K.",,,,,Texas,Belton Independent School District,September 2022,Banned Pending Investigation,Formal Challenge
What Girls Are Made Of,"Arnold, Elana K.",,,,,Texas,Conroe Independent School District,Spring 2023,Banned from Libraries and Classrooms,Administration
What Girls Are Made Of,"Arnold, Elana K.",,,,,Texas,Katy Independent School District,September 2022,Banned from Libraries and Classrooms,Administration
What Girls Are Made Of,"Arnold, Elana K.",,,,,Texas,Keller Independent School District,Fall 2022,Banned from Libraries and Classrooms,Formal Challenge
What Girls Are Made Of,"Arnold, Elana K.",,,,,North Carolina,Pender County Schools,February 2023,Banned Pending Investigation,Administration
What Girls Are Made Of,"Arnold, Elana K.",,,,,Michigan,St. Joseph Public Schools,September 2022,Banned Pending Investigation,Informal Challenge
What Girls Are Made Of,"Arnold, Elana K.",,,,,Florida,Escambia County Public Schools,September 2022,Banned Pending Investigation,Formal Challenge
What Girls Are Made Of,"Arnold, Elana K.",,,,,Florida,Flagler Schools,April 2023,Banned from Libraries and Classrooms,Formal Challenge
What Goes Around,"Millner, Denene","Miller, Mitzi",,,Hotlanta,Texas,Frisco Independent School District,September 2022,Banned from Libraries and Classrooms,Administration
What My Mother Doesn't Know,"Sones, Sonya",,,,What My Mother Doesn't Know,Pennsylvania,Penncrest School District,February 2023,Banned Pending Investigation,Administration
What My Mother Doesn't Know,"Sones, Sonya",,,,What My Mother Doesn't Know,Florida,Clay County School District,AY 2022-2023,Banned Pending Investigation,Administration/Formal Challenge
What on Earth Is a Pangolin?,"Ricciuti, Edward R.",,,,,Florida,School District of Manatee County,June 2023,Banned from Libraries and Classrooms,Administration
What Riley Wore,"Arnold, Elana K.",,,,,South Carolina,Horry County Schools,November 2022,Banned from Libraries,Informal Challenge
What to Do When I'm Gone: A Mother's Wisdom to Her Daughter,"Hopkins, Suzy",,"Bateman, Hallie",,,Missouri,Wentzville School District,September 2022,Banned Pending Investigation,Legislative Action
What Was Stonewall?,"Medina, Nico",,"Murray, Jake",,What was...?,Florida,Marion County Public Schools,AY 2022-2023,Banned Pending Investigation,Formal Challenge
What We Saw,"Hartzler, Aaron",,,,,Texas,Frisco Independent School District,October 2022,Banned from Libraries and Classrooms,Informal Challenge
When Aidan Became a Brother,"Lukoff, Kyle",,"Juanita, Kaylani",,,Florida,Escambia County Public Schools,September 2022,Banned Pending Investigation,Formal Challenge
When Aidan Became a Brother,"Lukoff, Kyle",,"Juanita, Kaylani",,,Florida,School District of Manatee County,July 2022,Banned from Libraries and Classrooms,Legislative Action
When Aidan Became a Brother,"Lukoff, Kyle",,"Juanita, Kaylani",,,Florida,The School District of Palm Beach County,July 2022,Banned from Libraries,Legislative Action
When I Was the Greatest,"Reynolds, Jason",,,,,North Carolina,Pender County Schools,February 2023,Banned Pending Investigation,Administration
When I Was the Greatest,"Reynolds, Jason",,,,,Florida,Clay County School District,AY 2022-2023,Banned Pending Investigation,Administration/Formal Challenge
When Wilma Rudolph Played Basketball,"Weakland, Mark",,"Duncan, Daniel",,Leaders Doing Headstands,Florida,Escambia County Public Schools,September 2022,Banned from Libraries,Formal Challenge
Where I End and You Begin,"Norton, Preston",,,,,Utah,Washington County School District,December 2022,Banned from Libraries and Classrooms,Informal Challenge
Where I End and You Begin,"Norton, Preston",,,,,Florida,Clay County School District,AY 2022-2023,Banned Pending Investigation,Administration/Formal Challenge
Where I End and You Begin,"Norton, Preston",,,,,Florida,Escambia County Public Schools,September 2022,Banned Pending Investigation,Formal Challenge
Where I End and You Begin,"Norton, Preston",,,,,Florida,Martin County Schools,February 2023,Banned from Libraries and Classrooms,Formal Challenge
Where She Went,"Forman, Gayle",,,,If I Stay,Florida,Clay County School District,AY 2022-2023,Banned Pending Investigation,Administration/Formal Challenge
Where the Crawdads Sing,"Owens, Delia",,,,,Florida,Clay County School District,AY 2022-2023,Banned Pending Investigation,Administration/Formal Challenge
Why Comics?: From Underground to Everywhere,"Chute, Hillary L.",,,,,Missouri,Rockwood School District,August 2022,Banned from Libraries and Classrooms,Legislative Action
Why Comics?: From Underground to Everywhere,"Chute, Hillary L.",,,,,Missouri,Wentzville School District,September 2022,Banned Pending Investigation,Legislative Action
Why We Broke Up,"Handler, Daniel",,"Kalman, Maira",,,Pennsylvania,Penncrest School District,February 2023,Banned Pending Investigation,Administration
Wicked: The Life and Times of the Wicked Witch of the West,"Maguire, Gregory",,,,The Wicked Years,Utah,Canyons School District,AY 2022-2023,Banned from Libraries and Classrooms,Formal Challenge
Wicked: The Life and Times of the Wicked Witch of the West,"Maguire, Gregory",,,,The Wicked Years,Utah,Washington County School District,February 2023,Banned from Libraries and Classrooms,Administration
Wicked: The Life and Times of the Wicked Witch of the West,"Maguire, Gregory",,,,The Wicked Years,Texas,Keller Independent School District,Fall 2022,Banned from Libraries and Classrooms,Formal Challenge
Wicked: The Life and Times of the Wicked Witch of the West,"Maguire, Gregory",,,,The Wicked Years,Pennsylvania,Penncrest School District,February 2023,Banned Pending Investigation,Administration
Wicked: The Life and Times of the Wicked Witch of the West,"Maguire, Gregory",,,,The Wicked Years,Florida,Clay County School District,AY 2022-2023,Banned Pending Investigation,Administration/Formal Challenge
Wicked: The Life and Times of the Wicked Witch of the West,"Maguire, Gregory",,,,The Wicked Years,Florida,Escambia County Public Schools,December 2022,Banned Pending Investigation,Formal Challenge
